name,company,country,price,ratings,score,type,rum_url,img_url,br_score
1423 Panama 12-Year,1423,Panama,0,1,7,Aged,/brands/1526-1423-panama-12-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1526/small_1423_panama_12-year_rum_orginal_400px_b.png,4.957291548
1423 Special Cask 25-Year,1423,Panama,0,4,9,Aged,/brands/1527-1423-special-cask-25-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1527/small_1423_special_cask_25-year_rum_400px_b.png,5.885059683
1492151,1492,United States,0,0,0,Overproof,/brands/5997-1492-151,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
1492 Antique 15-Year,1492,United States,0,0,0,Aged,/brands/7074-1492-antique-15-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7074/small_1492-antique-15-year.png,4.77536295
1492 Blanco,1492,United States,0,0,0,Aged,/brands/7067-1492-blanco,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
1492 Blanco 7,1492,United States,0,0,0,Aged,/brands/7068-1492-blanco-7,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
1492 Cristobal Reserve,1492,United States,0,2,6.5,Aged,/brands/1215-1492-cristobal-reserve,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1215/small_1492_Cristobal_Reserve_rum.png,5.036116942
1492 Golden Age,1492,United States,0,1,3,Gold,/brands/7070-1492-golden-age,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.63017554
1492 Reserva 7,1492,United States,0,0,0,Aged,/brands/7069-1492-reserva-7,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
1492 Spiced,1492,United States,0,1,2,Spiced,/brands/7071-1492-spiced,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.548396538
1492 21-Year,1492,United States,0,0,0,Aged,/brands/5998-1492-21-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5998/small_1492-21-year.png,4.77536295
1492 18-Year,1492,United States,0,0,0,Aged,/brands/7073-1492-18-year,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
1492 10-Year,1492,United States,0,0,0,Aged,/brands/7072-1492-10-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7072/small_1492-10-year.png,4.77536295
1653 Old Barrel,Studer,Switzerland,0,6,7.2,Aged,/brands/5880-1653-old-barrel,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5880/small_1653-old-barrel.png,5.619788106
1731 Fine & Rare Barbados 8-Year,1731,Netherlands,0,2,6.5,Aged,/brands/8504-1731-fine-rare-barbados-8-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8504/small_1731-fine-rare-barbados-8-year.png,5.036116942
1731 Fine & Rare Cuba 5-Year,1732,Netherlands,0,1,5,Gold,/brands/8562-1731-fine-rare-cuba-5-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8562/small_1731-fine-rare-cuba-5-year.png,4.793733544
1731 Fine & Rare Cuba Dominican Republic XO,1733,Netherlands,0,1,6,Aged,/brands/8379-1731-fine-rare-cuba-dominican-republic-xo,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8379/small_1731-fine-rare-cuba-dominican-republic-xo.png,4.875512546
1731 Fine & Rare Guatemala Panama Belize XO,1734,Netherlands,0,1,6,Aged,/brands/8380-1731-fine-rare-guatemala-panama-belize-xo,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8380/small_1731-fine-rare-guatemala-panama-belize-xo.png,4.875512546
1731 Fine & Rare Panama 6-Year,1735,Netherlands,0,1,7,Gold,/brands/8528-1731-fine-rare-panama-6-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8528/small_1731-fine-rare-panama-6-year.png,4.957291548
1731 Fine & Rare Trinidad Barbados Jamaica XO,1736,Netherlands,0,1,4,Aged,/brands/8474-1731-fine-rare-trinidad-barbados-jamaica-xo,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8474/small_1731-fine-rare-trinidad-barbados-jamaica-xo.png,4.711954542
1767 Vanilla Cane Liqueur,1767,Germany,0,1,5,Flavored,/brands/3815-1767-vanilla-cane-liqueur,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3815/small_1767-vanilla-cane-rum-liqueur.png,4.793733544
1816 R. Gorter & Zonen Estaro,R. Gorter & Zonen ,Netherlands,0,1,2,Gold,/brands/6289-1816-r-gorter-zonen-estaro,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.548396538
1835 Gold,Unknown,United States,0,1,3,Gold,/brands/8926-1835-gold,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8926/small_1835-gold.png,4.63017554
1835 White,Unknown,United States,0,1,3,Light,/brands/8925-1835-white,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8925/small_1835-white.png,4.63017554
1836 Whisky Cask Matured,Radermacher,Belgium,0,5,7.4,Aged,/brands/6881-1836-whisky-cask-matured,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/6881/small_1836-whisky-cask-matured.png,5.584034525
18th Street Distillery Light,Unknown,United States,0,0,0,Light,/brands/8952-18th-street-distillery-light,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8952/small_18th-street-distillery-light.png,4.77536295
1931 80th Anniversary,1931,Saint Lucia,0,4,7.8,Aged,/brands/1690-1931-80th-anniversary,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1690/small_1931_80th_Anniversary_rum.png,5.569852468
1931 81st Anniversary,1931,Saint Lucia,0,23,8.4,Aged,/brands/1691-1931-81st-anniversary,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1691/small_1931_81st_Anniversary_rum.png,7.21098474
1931 82nd Anniversary,1931,Saint Lucia,0,27,7.3,Aged,/brands/1692-1931-82nd-anniversary,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1692/small_1931_82nd_Anniversary_rum.png,6.558481648
1931 83rd Anniversary,1931,Saint Lucia,0,11,6.9,Aged,/brands/5038-1931-83rd-anniversary,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5038/small_1931-83rd-anniversary.png,5.826781239
1931 84th Anniversary,1931,Saint Lucia,0,16,6.8,Aged,/brands/3875-1931-84th-anniversary,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3875/small_1931_84th_Anniversary_rum_400px.png,5.96509779
1931 85th Anniversary,1931,Saint Lucia,0,1,3,Aged,/brands/6866-1931-85th-anniversary,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.63017554
1 Barrel Travelers,Unknown,Belize,0,1,7,Gold,/brands/11070-1-barrel-travelers,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.957291548
2300 Altura De Los Andes Reserva,Unknown,Ecuador,0,1,5,Aged,/brands/7098-2300-altura-de-los-andes-reserva,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7098/small_embotelladora-azuaya-altura-de-los-andes-reserva.png,4.793733544
3 Horse XXX,3 Horse,India,0,0,0,Gold,/brands/2-3-horse-xxx,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/2/small_3_horse_xxx_rum.png,4.77536295
3 Howls Gold Label,3 Howls,United States,0,5,6,Gold,/brands/2014-3-howls-gold-label,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/2014/small_3_Howls_Gold_Label_rum_400.png,5.152683377
3 Howls Madera cask,3 Howls,United States,0,0,0,Dark,/brands/5958-3-howls-madera-cask,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
3 Howls Navy Strength,3 Howls,United States,0,0,0,Overproof,/brands/2015-3-howls-navy-strength,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/2015/small_3_Howls_Navy_Strength_rum_400.png,4.77536295
3 Howls Spiced Flavored,3 Howls,United States,0,1,2,Spiced,/brands/7108-3-howls-spiced-flavored,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7108/small_3-howls-spiced-flavored.png,4.548396538
3 Howls White Label,3 Howls,United States,0,1,8,Light,/brands/2013-3-howls-white-label,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/2013/small_3_Howls_White_Label_rum_400.png,5.03907055
3 Zero Gold,3 Zero,Trinidad and Tobago,0,0,0,Gold,/brands/8703-3-zero-gold,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
3 Zero Platinum,3 Zero,Trinidad and Tobago,0,1,7,Light,/brands/3-3-zero-platinum,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3/small_3_Zero_Platinum_rum.png,4.957291548
451 Pipe Dream,Unknown,United States,0,1,6,Aged,/brands/8782-451-pipe-dream,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8782/small_451-pipe-dream.png,4.875512546
4670 Spiced,4670 Spiced,Australia,0,3,6.7,Spiced,/brands/5374-4670-spiced,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5374/small_4670-spiced.png,5.181173997
47 Amber,Unknown,United States,0,0,0,Gold,/brands/9349-47-amber,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
47 White,Unknown,United States,0,0,0,Light,/brands/9348-47-white,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
4 Spirits Silver,4 Spirits,United States,0,0,0,Light,/brands/1910-4-spirits-silver,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1910/small_4_Spirits_Silver_rum_400.png,4.77536295
504 Bananas Foster,Unknown,United States,0,0,0,Flavored,/brands/9286-504-bananas-foster,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
504 Hibiscus,Unknown,United States,0,0,0,Flavored,/brands/9287-504-hibiscus,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
504 White,Unknown,United States,0,0,0,Light,/brands/9285-504-white,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
51 Brazil Cachaca,51,Brazil,0,1,4,Cachaca,/brands/5304-51-brazil-cachaca,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5304/small_51-brazil-cachaca.png,4.711954542
51 Gold,51,Brazil,0,0,0,Gold,/brands/1565-51-gold,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1565/small_51_Gold_rum.png,4.77536295
51 Light Cachaca,51,Brazil,0,19,5,Cachaca,/brands/1564-51-light-cachaca,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1564/small_51_Light_rum.png,4.916559621
808 Red Canyon Gold,Unknown,United States,0,0,0,Gold,/brands/10850-808-red-canyon-gold,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
808 Red Canyon Spiced,Unknown,United States,0,0,0,Spiced,/brands/10851-808-red-canyon-spiced,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
82 West 1911,Unknown,United States,0,0,0,Aged,/brands/10846-82-west-1911,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
82 West 420,Unknown,United States,0,0,0,Aged,/brands/10847-82-west-420,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
82 West Coconut Breeze,Unknown,United States,0,0,0,Aged,/brands/10848-82-west-coconut-breeze,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
82 West Golf Coast Gold,Unknown,United States,0,0,0,Gold,/brands/10844-82-west-golf-coast-gold,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
82 West Joffrey's Special Coffee,Unknown,United States,0,0,0,Flavored,/brands/10934-82-west-joffrey-s-special-coffee,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
82 West Mutiny Pepper Spiced,Unknown,United States,0,0,0,Spiced,/brands/10849-82-west-mutiny-pepper-spiced,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
82 West Paradise,Unknown,United States,0,0,0,Gold,/brands/10845-82-west-paradise,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
896 8-Year,896,Barbados,0,20,6.5,Aged,/brands/3438-896-8-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3438/small_896_8-Year_rum_400px.png,5.87990551
896 5-Year,896,Barbados,0,16,6.9,Gold,/brands/3437-896-5-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3437/small_896_5-Year_rum_400pxb.png,6.02386066
8 PM Bermuda XXX,8 PM Bermuda,India,0,0,0,Gold,/brands/4-8-pm-bermuda-xxx,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/4/small_8_PM_Bermuda_XXX_rum.png,4.77536295
8 Shires Gold,Unknown,United States,0,0,0,Gold,/brands/9066-8-shires-gold,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/9066/small_8-shires-gold.png,4.77536295
8 Shires Silver,Unknown,United States,0,0,0,Light,/brands/9065-8-shires-silver,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/9065/small_8-shires-silver.png,4.77536295
8 Shires Spiced,Unknown,United States,0,0,0,Spiced,/brands/9067-8-shires-spiced,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
970 2006 Madeira 970,Unknown,Portugal,0,0,0,Agricole,/brands/8973-970-2006-madeira-970,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
970 Reserva 6-Year,Unknown,Portugal,0,1,7,Aged,/brands/8355-970-reserva-6-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8355/small_970-reserva-6-year.png,4.957291548
970 Reserva Underwater 6-Year,Unknown,Portugal,0,2,2.5,Agricole,/brands/10790-970-reserva-underwater-6-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/10790/small_970-reserva-underwater-6-year.png,4.431342756
970 Single Cask,Unknown,Portugal,0,2,9,Aged,/brands/8354-970-single-cask,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8354/small_970-single-cask.png,5.414100809
970 2009,Unknown,Portugal,0,1,8,Aged,/brands/8353-970-2009,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8353/small_970-2009.png,5.03907055
970 2010,Unknown,Portugal,0,2,5.5,Agricole,/brands/10789-970-2010,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/10789/small_970-2010.png,4.884923396
980 Madeira,Unknown,Portugal,0,2,6.5,Aged,/brands/8356-980-madeira,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8356/small_980-madeira.png,5.036116942
9 Casks 8-Year,Unknown,"Virgin Islands, U.S.",0,2,7.5,Aged,/brands/5325-9-casks-8-year,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,5.187310489
9north Spiced,Unknown,Panama,0,3,10,Spiced,/brands/11298-9north-spiced,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/11298/small_9north-spiced.png,5.876981268
A 1710 Diamond Rock,A 1710,Martinique,0,1,6,Light,/brands/11332-a-1710-diamond-rock,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.875512546
A 1710 La perle,A 1710,Martinique,0,7,6.9,Agricole,/brands/5180-a-1710-la-perle,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5180/small_a-1710-la-perle-rhum.png,5.591272312
A 1710 2018 La Perle Brute,A 1710,Martinique,0,1,7,Agricole,/brands/11657-a-1710-2018-la-perle-brute,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.957291548
A 1710 2017 La Perle Brute 66,A 1710,Martinique,0,5,6,Agricole,/brands/6810-a-1710-2017-la-perle-brute-66,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/6810/small_a-1710-2017-la-perle-brute-66.png,5.152683377
A 1710 La Perle Full Proof 67.2%,A 1710,Martinique,0,1,3,Overproof,/brands/7222-a-1710-la-perle-full-proof-67-2,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.63017554
A 1710 Nu̩e Ardente,A 1710,Martinique,0,5,8.4,Aged,/brands/4216-a-1710-nuee-ardente,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/4216/small_a-1710-nuee-ardente.png,5.892142488
A 1710 Renaissance,A 1710,Martinique,0,1,5,Agricole,/brands/6811-a-1710-renaissance,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.793733544
A 1710 Soleil de Minuit,A 1710,Martinique,0,2,7.5,Aged,/brands/5181-a-1710-soleil-de-minuit,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5181/small_a-1710-soleil-de-minuit.png,5.187310489
A 1710 Tricentenaire,A 1710,Martinique,0,1,8,Aged,/brands/5182-a-1710-tricentenaire,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5182/small_a-1710-tricentenaire.png,5.03907055
Abelha Gold Cachaca,Abelha,Brazil,0,4,8.3,Cachaca,/brands/5-abelha-gold-cachaca,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5/small_Abelha_Gold_rum.png,5.701188807
Abelha Silver Cachaca,Abelha,Brazil,0,12,7.4,Cachaca,/brands/6-abelha-silver-cachaca,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/6/small_Abelha_Silver_rum.png,6.131292823
Abuelo Anejo,Abuelo,Panama,0,126,6.3,Gold,/brands/737-abuelo-anejo,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/737/small_Ron_Abuelo_Anejo_rum.png,6.175253347
Abuelo Anejo 12 A̱os 2 Oaks,Abuelo,Panama,0,3,8.3,Aged,/brands/11347-abuelo-anejo-12-anos-2-oaks,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,5.518535098
Abuelo Anejo Oloroso 15-Year,Abuelo,Panama,0,36,7.7,Aged,/brands/3918-abuelo-anejo-oloroso-15-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3918/small_ron-abuelo-anejo-xv-oloroso.png,7.004692168
Abuelo Centuria,Abuelo,Panama,0,132,8.8,Aged,/brands/738-abuelo-centuria,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/738/small_Ron_Abuelo_Centuria_rum.png,8.484496653
Abuelo Centuria 30-Year,Abuelo,Panama,0,7,8.9,Aged,/brands/5175-abuelo-centuria-30-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5175/small_abuelo-1998-centuria-30-year.png,6.359318189
Abuelo Gran Reserva 12-Year,Abuelo,Panama,0,307,7.5,Aged,/brands/735-abuelo-gran-reserva-12-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/735/small_Ron_Abuelo_12_Anos_Gran_Reserva_rum.png,7.403866318
Abuelo Oloroso Sherry Cask 15-Year,Abuelo,Panama,0,6,8.3,Dark,/brands/8581-abuelo-oloroso-sherry-cask-15-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8581/small_abuelo-oloroso-sherry-cask-15-year.png,6.002883659
Abuelo Reserva Superior 7-Year,Abuelo,Panama,0,169,6.9,Aged,/brands/736-abuelo-reserva-superior-7-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/736/small_Ron_Abuelo_7_Anos_Reserva_Superior_rum.png,6.767636661
Abuelo Sherry Cask Finish,Abuelo,Panama,0,1,7,Aged,/brands/8005-abuelo-sherry-cask-finish,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.957291548
Abuelo Tawny Port Cask Finish,Abuelo,Panama,0,0,0,Aged,/brands/8670-abuelo-tawny-port-cask-finish,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
Abuelo XV Napoleon Cognac Finish,Abuelo,Panama,0,60,8.2,Aged,/brands/3919-abuelo-xv-napoleon-cognac-finish,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3919/small_Ron_Abuelo_Anejo_XV_Napoleon_400px.png,7.660155427
Abuelo XV Tawny Port Cask,Abuelo,Panama,0,46,8.4,Aged,/brands/3913-abuelo-xv-tawny-port-cask,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3913/small_Ron_Abuelo_Anejo_XV_Tawny_Port_Cask_Finish_400px.png,7.688850711
Aconte 15-Year,Aconte,Mexico,0,1,2,Aged,/brands/5251-aconte-15-year,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.548396538
Adinco Distilleries Black Elvis,Adinco,India,0,1,5,Dark,/brands/4190-adinco-distilleries-black-elvis,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.793733544
Adinco Distilleries Dark Elvis,Adinco,India,0,1,3,Aged,/brands/4314-adinco-distilleries-dark-elvis,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.63017554
Admiral Benbow Superior Tot,Admral Benbow,United Kingdom,0,1,2,Dark,/brands/5267-admiral-benbow-superior-tot,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5267/small_admiral-benbow-superior-tot.png,4.548396538
Admiral Nelson's 101,Admiral Nelson's,United States,0,0,0,Overproof,/brands/11227-admiral-nelson-s-101,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
Admiral Nelson's Black Patch,Admiral Nelson's,United States,0,16,4.8,Dark,/brands/2077-admiral-nelson-s-black-patch,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/2077/small_Admiral_Nelson_s_Black_Patch_rum_400px.png,4.789840388
Admiral Nelson's Cherry Spiced,Admiral Nelson's,United States,0,2,1,Flavored,/brands/6578-admiral-nelson-s-cherry-spiced,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/6578/small_admiral-nelson-s-cherry-spiced.png,4.204552436
Admiral Nelson's Gold,Admiral Nelson's,United States,0,0,0,Gold,/brands/11231-admiral-nelson-s-gold,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
Admiral Nelson's Premium 101 Spiced,Admiral Nelson's,United States,0,3,3.3,Flavored,/brands/6576-admiral-nelson-s-premium-101-spiced,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/6576/small_admiral-nelson-s-premium-101-spiced.png,4.464281657
Admiral Nelson's Premium Coconut,Admiral Nelson's,United States,0,8,3.9,Flavored,/brands/8-admiral-nelson-s-premium-coconut,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8/small_Admiral_Nelso_s_Premium_Coconut_rum.png,4.411160991
Admiral Nelson's Premium Gold,Admiral Nelson's,United States,0,2,2,Gold,/brands/6575-admiral-nelson-s-premium-gold,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/6575/small_admiral-nelson-s-premium-gold.png,4.355745982
Admiral Nelson's Premium Pineapple,Admiral Nelson's,United States,0,1,1,Flavored,/brands/6577-admiral-nelson-s-premium-pineapple,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.466617536
